,Unnamed: 0,index,tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative
199,199.0,3635,<MENTION> <MENTION> Eat different food. Incentivise the production and consumption of lower carbon healthier food. The last thing the world needs is more meat and dairy,1.5115031816874516e+18,en,0.0,0.0,0.0,0.0,,,,
231,231.0,20862,"<MENTION> <MENTION> <MENTION> If you have done research and came to the conclusion that veganism is a healthful way of eating, you have unfortunately fallen victim to vegan propaganda.",1.5115517990895247e+18,en,0.6660110950469971,0.0,0.0,0.0,,,,
708,708.0,26246,"The way the internet and sometimes irl people comment about vegan bodies, sometimes within feminist movements, is grotesque.",1.5119904011834573e+18,en,0.0,0.0,0.0,0.0,,,,
620,620.0,26790,<MENTION> <MENTION> <MENTION> <MENTION> You are trying to escape. None of the animals that are in touch with humans have a choice. That is why I am calling you a parrot. You repeat something you heard without judging it. There is no reason to insert “vegan” in your meme. Its a cheap trick.,1.5119324221365166e+18,en,0.0,0.0,0.0,0.0,,,,
827,827.0,13261,<MENTION> Plant based pepperoni 😂,1.512005699798188e+18,en,0.0,0.0,0.0,0.0,,,,
138,138.0,3885,"Cultivated meat may take up 95% less land than conventional beef production, says <MENTION> (<MENTION> “What’s clear is that cultivated meat offers the theory of change most optimistic to me. This is going to restore biodiversity and ecosystems.” #MeatTheFuture",1.509312539737264e+18,en,0.5867080688476562,0.0,0.0,0.0,,,,
184,184.0,15199,"<MENTION> Fair enough tbh, I can't become vegan or vegetarian due to personal reasons but the way animals are treated in the food industry is absolutely disgusting",1.5116221719149076e+18,en,0.6973021030426025,0.0,0.0,0.0,,,,
351,351.0,13183,"<MENTION> <MENTION> I was not being serious about meat. Beyond meat is probably more unhealthy. Oil is never needed in cooking. Saute with broth, wine, water lots of alternatives. Eat the olive or eat the peanut don't remove the oil from the source.",1.5099019216409764e+18,en,0.5190972089767456,0.0,0.0,0.0,,,,
367,367.0,4389,"<MENTION> Yeah, selling of our national grid (60%) to the Aussies is marvellous! Meat from Australia..carbon footprint and no animal welfare taken into consideration…effing brilliant, I’m sure our farmers are jumping for joy! #LittleBritain #BrexitHasFailed",1.5095770434234204e+18,en,0.0,0.0,0.0,0.0,,,,
331,331.0,7738,<MENTION> <MENTION> <MENTION> It should be illegal for companies to add HFCS to food products. if you want it sweet add granulated. HFCS is awful. goes straight to fat.,1.511782396370301e+18,en,0.0,0.0,0.0,0.0,,,,
85,,39,"<MENTION> <MENTION> Green taxes go into subsidizing development and production of green energy solutions.

If we were on 100% renewables, our electricity prices would not have needed to go up. We need to move into self-sufficient green energy as soon as possible,",1.5099543184091218e+18,en,0.5700336694717407,0.0,0.0,0.0,unrelated,,We should subsidize green nutrition,1
191,191.0,23910,People that say “ gOiNg vEgan isN’t heAlthy “ must forgot that fruit and vegetables are vegan . .,1.5100228274660065e+18,en,0.644133985042572,0.0,0.0,0.0,,,,
543,543.0,7206,As the dead prosecutor at the Lords I can add the tax to the corporation to say ...,1.5109685395656827e+18,en,0.0,0.0,0.0,0.0,,,,
11,11.0,30583,"<MENTION> It's up to 'we the people' to come together and demand changes/implemented these changes ourselves because our government has failed us. Transition to a plant based diet. If you can, grow your own food and save water. Work within your community to implement these changes.",1.5103766521860014e+18,en,0.0,0.0,0.0,0.0,,,,
11,,30751,"wanting to go vegan vs. needing a high protein, low cal diet in order to lose weight vs. my parents not supporting veganism, thus not buying plant-based protein foods :,)",1.5098945598069842e+18,en,0.0,0.0,0.0,0.0,,,Plant based diets should be encouraged,lacks context
87,87.0,13593,<MENTION> where do these $BYND kids talk about plant based foods? any beyond fan clubs yet?,1.5118312971859108e+18,en,0.5165348052978516,0.0,0.0,0.0,,,,
902,902.0,16053,<MENTION> <MENTION> <MENTION> <MENTION> plus a lot of people have health conditions that are much easier controlled with plant based diets! i personally have gi issues and a vegan date greatly improves my quality of life but i still like the taste of meat so i cook a lot of substitutes,1.5114562467206513e+18,en,0.0,0.0,0.0,0.0,,,,
188,188.0,1482,<MENTION> I'm just having a health rethink after lots of tests. At the me I'm often making 2 different meals for the family. When there's just me to feed will stop eating meat. Thought I was starting with diabetes thankfully ok but given me a wake up call. Enjoy your cooking,1.5117694754519572e+18,en,0.0,0.0,0.0,0.0,,,,
541,541.0,1580,"<MENTION> Who cares whether u eat meat or 💩. 

Full Stop !!",1.511704169970745e+18,en,0.5372253060340881,0.0,0.0,0.0,,,,
956,956.0,7579,"<MENTION> <MENTION> I'd add healthy free school meals for all, reduce poverty and have 4 day working week so people have the time to cook good quality food and buy it.",1.51194361789986e+18,en,0.0,0.0,0.0,0.0,,,,
115,,25,<MENTION> <MENTION> <MENTION> Switch to plant based diets to reduce food costs and benefit climate,1.5116599217496678e+18,en,0.6202627420425415,1.0,1.0,1.0,explicit,fact,Plant based should be encouraged,1
121,121.0,25509,"<MENTION> I'm a vegetarian, but I was in the meats section yesterday, and I saw some delicious looking cooked turkey. 

I remember, I thought, how strange! I thought turkey was just for Chrimbo.",1.5119254342708634e+18,en,0.0,0.0,0.0,0.0,,,,
458,458.0,5148,<MENTION> We have all those taxes in many cumulative ways. In many steps of production you pay taxes. Also some of those are quite high and the taxation sistem is quite complicated. We've been trying to get a tax reformation for quite some time but nothing yet,1.5103389983503688e+18,en,0.0,0.0,0.0,0.0,,,,
607,607.0,28410,"I actually can’t believe I’ve got blisters all over my fingers because I spilt boiling hot beans over them🙃🙃🙃🙃

What a dickhead I am🙃",1.511972223782994e+18,en,0.0,0.0,0.0,0.0,,,,
226,226.0,15224,no i'm not vegan or vegetarian i just love veggies,1.5115728452219904e+18,en,0.6625850200653076,0.0,0.0,0.0,,,,
84,84.0,15809,And that’s mostly because I cook. I can easily prepare a vegetarian meal but I’m not doing no vegan shit,1.510668273268015e+18,en,0.6847970485687256,0.0,0.0,0.0,,,,
863,863.0,5911,<MENTION> <MENTION> <MENTION> If you end carbon taxes you wouldn't need rebates,1.5102897856168018e+18,en,0.0,0.0,0.0,0.0,,,,
698,698.0,2209,"<MENTION> Can india stop exporting meat, mutton for 9 days..it will boost sentiment of this 99%",1.5112614397087212e+18,en,0.0,0.0,0.0,0.0,,,,
214,214.0,10751,"<MENTION> Ferries! Ferries!Ferries!. Yes it’s a mess but is this what the people on the doorstep are asking about? Astronomical increase in Energy prices? Rising food prices? Increases in NI contributions ? Worst tax burden for 70 years? Any of that? Stop the politicking, we see you.",1.511769594075259e+18,en,0.0,0.0,0.0,0.0,,,,
563,563.0,14375,"<MENTION> I know a lesbian who, if she was a child today, would be encouraged to dismantle her body based on the return of outmoded ""gender"" stereotypes. And all of this brand of conversion therapy would be done as if it was anti-conversion therapy.",1.5098790980757586e+18,en,0.0,0.0,0.0,0.0,,,,
564,564.0,4390,"<MENTION> <MENTION> and yes, it may be a simple minded point. but it's true. the number one cause of carbon emissions is animal farming. if you cut back on meat, you help. if you don't...you are part of the problem im afraid.",1.509576695933653e+18,en,0.5224041938781738,0.0,0.0,0.0,,,,
732,732.0,25738,<MENTION> Yeah that’s true I was referring to celibacy from sex. Not I’d be a vegetarian if I was absolutely medically forced! I don’t mind it’s actually so many options but I wouldn’t do the meat substitute if I fake like I’m eating meat I’ll go back! Asap,1.511871210623316e+18,en,0.5593318939208984,0.0,0.0,0.0,,,,
104,,56,<MENTION> <MENTION> And green food coloring,1.5110474328424038e+18,en,0.5445860624313354,0.0,0.0,0.0,,,We should subsidize green nutrition,0
943,943.0,30179,"<MENTION> <MENTION> Wrong, bitter Chad. I’m an advocate for a plant-based diet while never telling other people what they should or shouldn’t eat. Only what works for me. And McDonald’s also offers vegan alternatives, so take your jealous outrage and shove it up your ignorant ass. #fail",1.5115593896934277e+18,en,0.5928119421005249,0.0,0.0,0.0,,,,
242,242.0,30298,"<MENTION> <MENTION> The answer is yes, obesity by itself is unhealthy. It's biochemical. Fat cell signal and fail to signal inappropriately. So the lifestyle choices aren't necessarily the disease process. However the scenario you created, the first thing to do is to analyze that ""plant-based"" diet",1.5113590126582907e+18,en,0.0,0.0,0.0,0.0,,,,
841,841.0,2200,<MENTION> If meat is the problem why not central Govt stop exporting of meat and leather items which is related to this. First. Ban all meat export from UP which is highest exporter,1.5112657450278953e+18,en,0.5537799596786499,0.0,0.0,0.0,,,,
78,78.0,1749,<MENTION> India should ban meat eating it is highly immoral plus ecologically unsustainable stop it,1.5115664325425316e+18,en,0.6496772170066833,0.0,0.0,0.0,,,,
702,702.0,25847,"If you're afraid that the forces of evil will raise meat prices and in the future force you to be vegetarian, frankly they'd be forcing you to do a good thing.  If you have to fight to do a bad thing you may as well quit.",1.511847241417433e+18,en,0.5796746015548706,0.0,0.0,0.0,,,,
238,238.0,21021,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> my point is that if we keep saying that all alternatives are bad, we don’t don’t get anywhere and nothing gets better. people need to eat, commercial agriculture is the easiest way to eat, and veganism is the most ethical way to eat under a commercial agriculture model",1.511431367816618e+18,en,0.5139588713645935,0.0,0.0,0.0,,,,
295,295.0,11586,"<MENTION> <MENTION> <MENTION> <MENTION> Why would the consumption tax more severely curtail consumption than production of consumer goods?

Seems like if we want lots of production of consumption goods for the working class, we want to make it cheap to produce goods and expensive to leave land (and capital) idle.",1.5114291932923044e+18,en,0.0,0.0,0.0,0.0,,,,
558,558.0,7793,<MENTION> And give thanks to the animal products that add goodness to the soil and to the insects that pollinate so much of the food vegans eat!,1.511746884129407e+18,en,0.6576763391494751,0.0,0.0,0.0,,,,
616,616.0,23611,"<MENTION> <MENTION> <MENTION> <MENTION> 1. You really think Griffin won't give him a max or he won't sign it. His situation is similar to Embiid's, what he will have to change is workout/diet. Don't doubt the trades for Valanciunas &amp; McCollum, plus the growth of B.I. and head coach Willie Green. Started 1-12 no, Zion",1.5117755827779215e+18,en,0.0,0.0,0.0,0.0,,,,
984,984.0,13293,"<MENTION> 1. - Based on the class of plant seed
2. - 8 breeding points
3. - Rainbow, Star, Omnom

Discord: Cder丨asdf#6036",1.511988145214034e+18,en,0.0,0.0,0.0,0.0,,,,
591,591.0,28889,"<MENTION> The UK meat industry is sustainable, however, the problem lies with other countries, clearing vast areas of forest and other vegitation, which naturally help the environment, to make way for unsustainable farming methods and ending up unable to raise livestock or grow crops.",1.5112528918556385e+18,en,0.5606483817100525,0.0,0.0,0.0,,,,
992,992.0,32236,"Got bagel whole and buttery spread vegan by earth balance +3 foods for breakfast: 656cals, 32g fat, 81g carbs, 15g protein.",1.51176000646255e+18,en,0.0,0.0,0.0,0.0,,,,
475,475.0,16712,It was weird. Look sometimes I might not eat enough fruits and vegetables as I should and pop one it’s not what I would call medicine but Doc is looking at me like I was lying and shit.,1.5114916106594632e+18,en,0.0,0.0,0.0,0.0,,,,
492,492.0,21639,<MENTION> <MENTION> Mustard oil is better than any vegetable oil,1.511908105587622e+18,en,0.0,0.0,0.0,0.0,,,,
16,16.0,21079,"<MENTION> <MENTION> <MENTION> <MENTION> Nah, yall just give too much of a fuck what other people eating. Some people do veganism due to allergies, digestion issues, etc. and many still wish they could eat meat but can’t. Let them find the methods to enjoy what they want while being vegan. Why tf it matter to yall?",1.5113961701023662e+18,en,0.6769693493843079,0.0,0.0,0.0,,,,
146,146.0,13655,"<MENTION> <MENTION> <MENTION> the majority of my calories come from plants, the base of my food. im plant based. Too many Internet sources say the same thing",1.5118120068688325e+18,en,0.0,0.0,0.0,0.0,,,,
297,297.0,30147,<MENTION> That plant-based meat alternative is nothing but dressed up chemical FrankenFood. I wouldn't touch that shit with a ten foot pole.,1.509611718456058e+18,en,0.6331371068954468,0.0,0.0,0.0,,,,
925,925.0,20705,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> <MENTION> This is why it's so important to make sure that people understand that veganism isn't what they've been taught to believe it is. There are so many people who go around misinformed about this topic, and many are people who should by all means agree with us.",1.5117133451912274e+18,en,0.0,0.0,0.0,0.0,,,,
653,653.0,31166,Come to think of it even s student like me is wasting about 6k or 7k on online food delivery apps. And I eat home cooked meals and healthy but just a smoothie here or vegan something there. It adds up and is so stunningly unnoticeable,1.5112718839747994e+18,en,0.0,0.0,0.0,0.0,,,,
91,91.0,27100,<MENTION> Don't panic its not organic haha,1.511998496152633e+18,en,0.0,0.0,0.0,0.0,,,,
70,70.0,14199,The plants that produce your plant-based food in the future won't have Latin botanical names.,1.511593077009535e+18,en,0.0,0.0,0.0,0.0,,,,
824,824.0,22243,"An onion can make people cry, but there has never been a vegetable invented to make them laugh.",1.51177927793886e+18,en,0.0,0.0,0.0,0.0,,,,
292,292.0,21086,<MENTION> <MENTION> Shit is crazy to me lol I get the ethical ideas behind veganism but no one could ever convince me its an optimal way of eating for human health lol,1.511392291155546e+18,en,0.7289652824401855,0.0,0.0,0.0,,,,
9,9.0,30385,<MENTION> I am with you on this. Must be insanity to go to a plant based diet and then crave meat so much you fake it.,1.5110792597289165e+18,en,0.5569896697998047,0.0,0.0,0.0,,,,
43,43.0,23393,<MENTION> I have a healthy recipe for them if you’d like it :D,1.5097005617041695e+18,en,0.0,0.0,0.0,0.0,,,,
813,813.0,32273,"<MENTION> <MENTION> <MENTION> Sugar levels are key to all metabolism! Steady and lower that sugar bit by bit. 

Cut much you “starve” and plateau and the body backfires and clings to fat more. 

They say 3 lbs a week is a good goal. Replace the processed sugar with Whole Foods.",1.511743554758103e+18,en,0.0,0.0,0.0,0.0,,,,
772,772.0,3373,"<MENTION> <MENTION> <MENTION> <MENTION> <MENTION> A male consuming meat will increase his testosterone level but a high testosterone level in females is not desirable. It makes them less feminine.

We do not do sacrifices in our region but I do consume meat. Diet is a part of ones adhyatma too which cant be imposed. (2/2)",1.5116781017088082e+18,en,0.5584341883659363,0.0,0.0,0.0,,,,
870,870.0,29473,"According to a 2022 study, eating an optimal #diet of whole grains, legumes, fish, fruits, vegetables and nuts can improve life expectancy by how many years?",1.509583854427906e+18,en,0.0,0.0,0.0,0.0,,,,
183,183.0,2795,"<MENTION> It’s an interesting take on the SPR. When it was first created we were HEAVILY dependent on oil from abroad , not so much these days . Using it as a counter weight against high prices because OPEC refuses to increase production is certainly Novel . I’m not worried at this time .",1.5115103414520668e+18,en,0.0,0.0,0.0,0.0,,,,
333,333.0,31199,"<MENTION> <MENTION> This sounds like wishful thinking. It would be so convenient if everyone's favourite food was the healthiest. Life is not so nice and brutal reality sets in. 

No, you can't eat only meat and veggies and be healthy. And no, eating too much meat is not ethical. Sorry guys",1.511226092077658e+18,en,0.5846037268638611,0.0,0.0,0.0,,,,
10,10.0,1638,"<MENTION> <MENTION> Tell me when someone is sick, what is the immediate suggestion from any doctor - stop meat! On top of that these days meat farming is extremely chemical, unnatural &amp; unhygienic as hell",1.5116545324339118e+18,en,0.538998544216156,0.0,0.0,0.0,,,,
50,,13,"<MENTION> <MENTION>  In fact Haldiram's food is not of good quality
I ordered navratra thali frm Haldiram, it turn out to be non edible. Too salty, missing food items, bad packaging
Most importantly after having this food me &amp; my family members had stomachache &amp; needed to see doctor",1.5120088321969562e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should stop subsidizing meat,1
527,527.0,10117,"<MENTION> <MENTION> Soil 
it holds water, it provides 95% of humanities food, 87% of all life on earth is depended on it, it is the biggest carbon sink and hence prevents global warming...
So let's come together as one to #SaveSoil for the sake of self's and all life.<MENTION> <MENTION>",1.5111993507135693e+18,en,0.0,0.0,0.0,0.0,,,,
145,,16512,<MENTION> Do you understand how our fruits and vegetables get to stores?,1.511719029710504e+18,en,0.655029296875,0.0,0.0,0.0,,,We should subsidize fruits and vegetables,0
5,,16760,<MENTION> Organic fruits and vegetables affordable,1.5114441110978437e+18,en,0.6124855279922485,0.0,0.0,0.0,,,We should encourage more fruits and vegetable consumption,lacks context
837,837.0,17002,<MENTION> More fruits and vegetables 🙂,1.5111709081820078e+18,en,0.0,0.0,0.0,0.0,,,,
794,794.0,24794,what do i wear tomorrow so everyone except my family knows im a fruit bar,1.5119894094950113e+18,en,0.0,0.0,0.0,0.0,,,,
729,729.0,12346,"The labour crisis in Scottish farming has caused:
1. Disruption to food supply
2. Crops rotting in fields
3. Culling of healthy pigs
4. Poorer farmer mental health
5. Ultimately shifting food production abroad

Government need to act to address this.",1.5116698287126036e+18,en,0.0,0.0,0.0,0.0,,,,
726,726.0,26493,<MENTION> The dangerous of this thing is that our vegan extremists will start interfering in this..,1.51196337246353e+18,en,0.0,0.0,0.0,0.0,,,,
257,257.0,29982,Is this a viable alternative to meat puppetry?,1.511826101290496e+18,en,0.6305878162384033,0.0,0.0,0.0,,,,
972,972.0,10873,"<MENTION> Force women to be baby machines, strip them of their rights over their own bodies Control what children read &amp; teachers teach. Withhold food &amp; healthcare from Americans who can’t afford them. But don’t tax Elon, Jeff, Bernard or Bill any more than they already are.",1.5116792925639311e+18,en,0.0,0.0,0.0,0.0,,,,
96,96.0,10481,Hey eco-friendlies! The well known high-carbon company McDonalds produces 1.5 MILLION tonnes of food packaging alone🤢! Fun fact  carbon footprints are important!  Tune in for more behind closed door stats!,1.5091820816658842e+18,en,0.0,0.0,0.0,0.0,,,,
149,,17016,i need fruits &amp; vegetables i need to detox,1.5111558977703854e+18,en,0.0,0.0,0.0,0.0,unrelated,,Meat alternatives should be invested in,1
718,718.0,3629,"<MENTION> <MENTION> #Dharma guides the Hindu way of life. To produce one kg of Beef 15,000 litres of water is required. Moreover mass production of meat leads to emission of undesirable gases which makes our planet even more fragile. 

Follow #Dharma. Save the planet. Please celebrate meatless #Eid",1.5115305992822784e+18,en,0.6390016078948975,0.0,0.0,0.0,,,,
147,,30333,A doctor told me yesterday that she is recommending that all her patients switch to a plant-based diet because it is healthier!!!  It isn't healthier. 🤦‍♂️,1.51123423096508e+18,en,0.7402935028076172,0.0,1.0,-1.0,implicit,,Plant based diets should be encouraged,1
185,,63,<MENTION> <MENTION> Not most but the meat alternatives are processed like everything else,1.5112182670037975e+18,en,0.6933419704437256,0.0,0.0,0.0,,,Meat alternatives should be invested in,lacks context
289,289.0,24184,Fruit trees and vegetable plants everywhere,1.5095855037750843e+18,en,0.5413825511932373,0.0,0.0,0.0,,,,
893,893.0,16982,"When purchasing fruits and vegetables, make sure they're U.S. organic.  Other countries don't have the same bans on toxins that we do.  For instance, DDT is banned in the U.S. but isn't banned in other countries.  Protect your liver and feed clean plants to your gut bacteria.",1.5111928028933816e+18,en,0.0,0.0,0.0,0.0,,,,
410,410.0,13348,<MENTION> What if you could overcome genetics by switching to a whole food plant-based diet? 🤔,1.511951496941818e+18,en,0.5315842628479004,0.0,0.0,0.0,,,,
250,250.0,12751,"<MENTION> <MENTION> <MENTION> <MENTION> Yeah, good reason to do that.

But quite clearly, I mentioned the future on jobs is up for debate.  Food production, not so much at this point tbqh.  Now food distribution ... that's more interesting.",1.511094326776017e+18,en,0.0,0.0,0.0,0.0,,,,
883,883.0,13706,<MENTION> Oh ok...but healthy option regardless. I'll take it slowly. Not doing plant based full time.,1.5117960861591675e+18,en,0.0,0.0,0.0,0.0,,,,
381,381.0,15491,But the fact of the matter is that only a vegetarian/vegan diet is sustainable for the human body and the nature.,1.5112251309321175e+18,en,0.7158985137939453,0.0,0.0,0.0,,,,
612,612.0,2524,<MENTION> <MENTION> <MENTION> <MENTION> Today is the 41st day of the war in Ukraine and US Energy Secretary Jennifer Granholm has still not met  with US oil and gas producers to see if there are ways the government and producers can work together to increase production.,1.5117967244691415e+18,en,0.0,0.0,0.0,0.0,,,,
645,645.0,13934,<MENTION> This could be the end of the virtuous plant based food industry!,1.5117252088264417e+18,en,0.5517973303794861,0.0,0.0,0.0,,,,
544,544.0,30213,Plant based diet pushing is the next push of the Woke idiots.,1.5114904636430991e+18,en,0.0,0.0,0.0,0.0,,,,
158,,21,<MENTION> <MENTION> Sounds like a recipe for a good game so far! Leafs firepower vs Panthers comebacks!,1.5115100043560264e+18,en,0.0,0.0,0.0,0.0,,,Meat alternatives should be invested in,0
921,921.0,10793,"<MENTION> Rent up, council tax up, energy up,broadband up, mobile contract up, food up, petrol up, car prices up. Nothing going down #ToryBrexitDisaster #JohnsonOut72",1.511732314316882e+18,en,0.0,0.0,0.0,0.0,,,,
171,171.0,14195,"<MENTION> <MENTION> Also, since you are mentioning books, please know that how the contents of the book has not been changed since a long time. Do checkout out several researches from prestigious organisations regarding how animal-based diet is unhealthy for you while plant-based diet is healthy",1.511597122751193e+18,en,0.5260109901428223,0.0,0.0,0.0,,,,
924,924.0,14187,Looking for a growth stock to plant your #isaallowance into? Then research <MENTION> its a #uk based #medical #cannabis company ticking all the boxes with an excellent track record of keeping investors up to speed with regular updates! Serious #investment #aquismarket,1.5116008365011968e+18,en,0.0,0.0,0.0,0.0,,,,
922,922.0,25815,<MENTION> <MENTION> i eat vegetarian 5/7 days a week.,1.5118551161224763e+18,en,0.6513998508453369,0.0,0.0,0.0,,,,
856,856.0,31609,"I think most people would be SHOCKED by how much food you can eat and still maintain and healthy body composition when you prioritize whole foods and get adequate protein.  Dieting isn’t about eating less, it’s about eating better.",1.5103033999961006e+18,en,0.0,0.0,0.0,0.0,,,,
128,,58,"<MENTION> <MENTION> The very reason why meat is cheap is coz everyone is exploited in its production.
Its also heavily subsidized by govt coz it indirectly also supports the big pharma..

Its a hell hole..",1.5094438230127452e+18,en,0.6863020062446594,1.0,1.0,1.0,implicit,fact,Meat alternatives should be subsidized,1
963,963.0,15778,Vegetarian maybe but not vegan,1.5107054793196997e+18,en,0.7680177092552185,0.0,0.0,0.0,,,,
548,548.0,20683,"<MENTION> <MENTION> This is so disappointing from the EPA. How can the answer to deforestation, habitat and biodiversity loss, CO2 emissions and water consumption be 'eat a bit less meat'? #Veganism IS the answer and the EPA should be promoting a #plantbasedfoodsystem.",1.5117275226223616e+18,en,0.6635178327560425,0.0,0.0,0.0,,,,
798,798.0,25169,"And I feel like this year is really about, just the year of realizing that tomatoes are a fruit",1.5119732530231173e+18,en,0.0,0.0,0.0,0.0,,,,
622,622.0,28384,"<MENTION> One rubber of rice #1200
half beans #400 
Cook better stew of 2k 
And buy semo with 1350 
I will eat that for like 4 to 5 days in the Ramadan",1.5119752056772403e+18,en,0.0,0.0,0.0,0.0,,,,
386,386.0,14537,<MENTION> I don’t have fatigue but what keeps me invested are the potential stories that can be told based on the groundwork laid in the original trilogy,1.51166618240281e+18,en,0.0,0.0,0.0,0.0,,,,
90,,14189,"It ain't even about JUST food, there are several ways this can be done!

And The IPCC and every reputable nonbiased Study say plant-based diets are the least harmful of western diets, that includes Meat, since its everything ""wrong"" with Vegan diets x10. This is easily citable.",1.5115991982270833e+18,en,0.7548093795776367,1.0,1.0,1.0,explicit,study,Vegetarian and vegan diets should be encouraged,1
67,67.0,29601,"<MENTION> <MENTION> <MENTION> When top athletes become vegan they tend to have good nutritional advice - so they eat the basic unprocessed stuff like whole grains, fibrous veg, pea proteins, lentils, beans etc. This stuff also tends to be a lot cheaper than processed replacement meats.",1.5114610793729393e+18,en,0.6507331132888794,0.0,0.0,0.0,,,,
699,699.0,27833,"Grandparents are so cute. Went to my mom and dad today 26th my nephews and cousin. She kept bringing out snacks. Organic Popsicles cookies blueberries. She was like 'does anyone want a tuna sandwich?""so random...",1.5119023298088264e+18,en,0.0,0.0,0.0,0.0,,,,
783,783.0,6434,"<MENTION> <MENTION> Obviously - which is why I said “on that score”. The burning of the pellets is carbon neutral, the processing and transportation obviously isn’t. Was trying to add balance to Bernie’s misleading tweet. Ps- there are better ways to get your point across than being a sarky twat…",1.5105600544912015e+18,en,0.0,0.0,0.0,0.0,,,,
716,716.0,17409,"<MENTION> Once the story disappears in the fog of events, the Anglophones may let Russia speak in the public forums they currently control...

Nulandism always starts with the media machinery where propaganda fruits are juiced for public consumption...",1.510946648221913e+18,en,0.0,0.0,0.0,0.0,,,,
180,,49,"<MENTION> <MENTION> Look at those nutrition guides ... full house of green, yet people STILL parp on about soya being bad for you and that a plant based diet is expensive. Blah blah fucking blah.",1.5105731650717164e+18,en,0.6467897891998291,0.0,0.0,0.0,,,We should subsidize green nutrition,lacks context
