tweet,id,lang,score,evidence,claim,procon,arg_type,evidence_type,topic,argumentative,unrelated_prob
<MENTION> <MENTION> Yep. I like meat but want to give it up so I can stop contributing negatively to the planet. I also want a farm someday. Solid meat alternatives make that more possible. Yall will be okay lol,1.5114009158231204e+18,en,0.4863214492797852,1.0,0.4,1.0,implicit,normative,We should reduce the consumption of meat,0.6,0.0
<MENTION> <MENTION> Yep. I like meat but want to give it up so I can stop contributing negatively to the planet. I also want a farm someday. Solid meat alternatives make that more possible. Yall will be okay lol,1.5114009158231204e+18,en,0.4863214492797852,1.0,1.0,1.0,unrelated,normative,Vegan and vegetarian diets should be encouraged,0.6,
<MENTION> Stop lying. Liberals cut taxes to the middle-class as soon as they were elected. The carbon tax is rebated. How desperate are conservatives that they have to make stuff up?,1.5116912890660946e+18,en,0.0,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.8
<MENTION> Stop lying. Liberals cut taxes to the middle-class as soon as they were elected. The carbon tax is rebated. How desperate are conservatives that they have to make stuff up?,1.5116912890660946e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,1.0,
"<MENTION> <MENTION>  In fact Haldiram's food is not of good quality
I ordered navratra thali frm Haldiram, it turn out to be non edible. Too salty, missing food items, bad packaging
Most importantly after having this food me &amp; my family members had stomachache &amp; needed to see doctor",1.5120088321969562e+18,en,0.0,0.0,0.2,0.0,unrelated,,We should reduce the consumption of meat,0.8,0.8
"<MENTION> <MENTION>  In fact Haldiram's food is not of good quality
I ordered navratra thali frm Haldiram, it turn out to be non edible. Too salty, missing food items, bad packaging
Most importantly after having this food me &amp; my family members had stomachache &amp; needed to see doctor",1.5120088321969562e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
"Got bagel whole and buttery spread vegan by earth balance +3 foods for breakfast: 656cals, 32g fat, 81g carbs, 15g protein.",1.51176000646255e+18,en,0.0,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.2,
"<MENTION> One rubber of rice #1200
half beans #400 
Cook better stew of 2k 
And buy semo with 1350 
I will eat that for like 4 to 5 days in the Ramadan",1.5119752056772403e+18,en,0.0,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.0,
<MENTION> Eco friendly food eaten off a stiff green leaf using your fingers and when the food is gone you ate the leaf too?,1.511054261668483e+18,en,0.5230271220207214,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.4,
<MENTION> <MENTION> Not most but the meat alternatives are processed like everything else,1.5112182670037975e+18,en,0.6933419704437256,0.0,0.0,0.0,,,Meat alternatives should be encouraged,0.0,
"<MENTION> <MENTION> <MENTION> #HZM #NICKEL Megaproject

☑️ Tier 1
☑️ 100% owned
☑️ Significant scalable production
☑️ High grade
☑️ Low cost sub US$8250/t 1 of the Lowest 
☑️ Low carbon
☑️ Now 100% Fully funded with Massive Contingency 
☑️ Glencore 10 year 100% Off-take Agreement

Fair Value 34p now 7p",1.5118098058826998e+18,en,0.0,0.0,0.0,0.0,,,Plant based food should be encouraged,0.0,
"<MENTION> Yassssss! We love a healthy eater!!!! Do they get better at finishing their food? Anaya doesn’t finish it, and I don’t force her to eat but idk if it’s enough😩",1.5100021626585293e+18,en,0.0,0.0,0.25,0.0,,,We should pursue policies that promote sustainable foods,0.8,0.5
"<MENTION> Yassssss! We love a healthy eater!!!! Do they get better at finishing their food? Anaya doesn’t finish it, and I don’t force her to eat but idk if it’s enough😩",1.5100021626585293e+18,en,0.0,0.0,0.25,0.0,,,We should reduce the consumption of meat,0.8,0.5
"<MENTION> Yassssss! We love a healthy eater!!!! Do they get better at finishing their food? Anaya doesn’t finish it, and I don’t force her to eat but idk if it’s enough😩",1.5100021626585293e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should reduce the consumption of meat,0.8,
<MENTION> <MENTION> <MENTION> <MENTION> Today is the 41st day of the war in Ukraine and US Energy Secretary Jennifer Granholm has still not met  with US oil and gas producers to see if there are ways the government and producers can work together to increase production.,1.5117967244691415e+18,en,0.0,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
"If you can’t afford the high price of ethically raised/farmed free range or grass fed cheese/eggs/fish or meat then go vegetarian. The vegan obsession with making animal’s lives so much better than your own or other humans is misplaced, inhumane and ridiculous!",1.5116898787313132e+18,en,0.7539368867874146,1.0,0.6666666666666666,-1.0,explicit,normative,Vegan and vegetarian diets should be encouraged,1.0,0.0
"If you can’t afford the high price of ethically raised/farmed free range or grass fed cheese/eggs/fish or meat then go vegetarian. The vegan obsession with making animal’s lives so much better than your own or other humans is misplaced, inhumane and ridiculous!",1.5116898787313132e+18,en,0.7539368867874146,1.0,0.16666666666666666,-1.0,explicit,normative,We should pursue policies that promote sustainable foods,1.0,0.0
"If you can’t afford the high price of ethically raised/farmed free range or grass fed cheese/eggs/fish or meat then go vegetarian. The vegan obsession with making animal’s lives so much better than your own or other humans is misplaced, inhumane and ridiculous!",1.5116898787313132e+18,en,0.7539368867874146,1.0,0.3333333333333333,-1.0,explicit,normative,We should reduce the consumption of meat,1.0,0.0
"If you can’t afford the high price of ethically raised/farmed free range or grass fed cheese/eggs/fish or meat then go vegetarian. The vegan obsession with making animal’s lives so much better than your own or other humans is misplaced, inhumane and ridiculous!",1.5116898787313132e+18,en,0.7539368867874146,1.0,1.0,-1.0,unrelated,normative,Vegan and vegetarian diets should be encouraged,1.0,
"<MENTION> i agree! 

i used to eat ranch w/ everything when i was vegetarian so this has replaced ranch for me since i’m vegan now lol",1.5104249948028068e+18,en,0.6737721562385559,0.0,0.0,0.0,,,We should reduce the consumption of meat,0.4,
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,1.0,0.0,,,Vegan and vegetarian diets should be encouraged,1.0,0.0
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.6,0.0,,,We should reduce the consumption of meat,1.0,0.0
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.4,0.0,,,Plant based food should be encouraged,1.0,0.0
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.2,0.0,,,Meat alternatives should be encouraged,1.0,0.0
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.2,0.0,,,We should pursue policies that promote sustainable foods,1.0,0.0
"<MENTION> <MENTION> <MENTION> An ethical commitment to not kill and eat animals, or to avoid systems that do, is separate (in principle) from how vegan diets impact the biosphere. Non-consumption of flesh is a stand alone commitment. 

That said, I agree that there are larger, more ecological issues at stake.",1.5095976716227912e+18,en,0.5627504587173462,0.0,0.0,0.0,unrelated,,Vegan and vegetarian diets should be encouraged,1.0,
<MENTION> What if you could overcome genetics by switching to a whole food plant-based diet? 🤔,1.511951496941818e+18,en,0.5315842628479004,0.0,0.0,0.0,,,Vegan and vegetarian diets should be encouraged,0.4,
<MENTION> <MENTION> I read up my question on Google and they weren't sure as well but most of the write up said fruits are good no matter the consumption,1.5109823854411205e+18,en,0.0,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.2,
When a good restaurant switches up the recipe&lt;&lt;&lt;&lt; like what made y’all use shell noodles for my Mac 😭,1.511875397876691e+18,en,0.0,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
"<MENTION> Absolutely, we are lucky enough to be able to grow a few vegetables-reduces the Carbon footprint of a small portion of our food, we try and support local food producers-every little bit helps because collectively we can make a difference",1.5117273389579796e+18,en,0.6207425594329834,1.0,0.2,1.0,implicit,anecdotal,We should reduce the consumption of meat,0.6,0.0
"<MENTION> Absolutely, we are lucky enough to be able to grow a few vegetables-reduces the Carbon footprint of a small portion of our food, we try and support local food producers-every little bit helps because collectively we can make a difference",1.5117273389579796e+18,en,0.6207425594329834,1.0,0.8,1.0,implicit,anecdotal,Plant based food should be encouraged,0.6,0.0
"<MENTION> Absolutely, we are lucky enough to be able to grow a few vegetables-reduces the Carbon footprint of a small portion of our food, we try and support local food producers-every little bit helps because collectively we can make a difference",1.5117273389579796e+18,en,0.6207425594329834,1.0,0.6,1.0,implicit,anecdotal,We should pursue policies that promote sustainable foods,0.6,0.0
"<MENTION> Absolutely, we are lucky enough to be able to grow a few vegetables-reduces the Carbon footprint of a small portion of our food, we try and support local food producers-every little bit helps because collectively we can make a difference",1.5117273389579796e+18,en,0.6207425594329834,1.0,0.2,1.0,implicit,anecdotal,Vegan and vegetarian diets should be encouraged,0.6,0.0
"<MENTION> Absolutely, we are lucky enough to be able to grow a few vegetables-reduces the Carbon footprint of a small portion of our food, we try and support local food producers-every little bit helps because collectively we can make a difference",1.5117273389579796e+18,en,0.6207425594329834,1.0,1.0,1.0,unrelated,anecdotal,We should pursue policies that promote sustainable foods,0.6,
I’m vegan but I love your meat,1.511936415705219e+18,en,0.6767541170120239,0.0,0.0,0.0,,,We should pursue policies that promote sustainable foods,0.4,
ate organic grocyer store sushi and yerb today feel like superman souljaa boy,1.5119397016487483e+18,en,0.0,0.0,0.0,0.0,,,Plant based food should be encouraged,0.2,
"<MENTION> [7/4, 06:57] Rosy: The European Union needs to modify its agricultural policies to spur #food production and expand supplies cut short by the war in #Ukraine, says <MENTION> Chair of the European Parliament's Agriculture Committee.

Watch⤵️
#EPP4EU #StandWithUkraine https:/",1.5119321994231685e+18,en,0.0,0.0,0.75,0.0,,,We should pursue policies that promote sustainable foods,0.6,0.25
"<MENTION> [7/4, 06:57] Rosy: The European Union needs to modify its agricultural policies to spur #food production and expand supplies cut short by the war in #Ukraine, says <MENTION> Chair of the European Parliament's Agriculture Committee.

Watch⤵️
#EPP4EU #StandWithUkraine https:/",1.5119321994231685e+18,en,0.0,0.0,0.0,0.0,unrelated,,We should pursue policies that promote sustainable foods,0.6,
